idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
642,-88.97378,42.93919,0.08832,0.0,0.54742,0.34795,0.0,0.34292,0.01778,0.0,0.60551,0.0652,0.2297,0.69028,0.29449,0.30239
1948,-88.65612,43.12295,0.57973,0.0,0.4754,0.19354,0.36633,0.2134,0.19798,0.17783,0.28897,0.40338,0.04416,0.92501,0.35699,0.35293
2125,-88.84225,43.15385,0.67813,0.0,0.32899,0.71666,0.47807,0.05039,0.70747,0.72436,0.04505,0.26171,0.78394,0.68109,0.48914,0.47812
