idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
1391,-91.45216,44.99085,0.27028,0.82565,0.54972,0.19806,0.0,0.18755,0.34654,0.68203,0.0,0.45783,0.53921,0.97224,0.56199,0.59617
2904,-91.60853,45.13996,0.49448,0.0,0.49313,0.57478,0.44732,0.0609,0.04338,0.21504,0.23552,0.21989,0.82431,0.91485,0.51834,0.51676
3794,-91.19333,45.23143,0.8049,0.0,0.53112,0.33252,0.19725,0.81326,0.59876,0.0,0.73565,0.55187,0.84128,0.55618,0.51422,0.50874
