idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
49,-90.9933,44.85895,0.7017,0.84775,0.47238,0.78928,0.0,0.4748,0.89706,0.85368,0.63244,0.68634,0.91242,0.97063,0.68955,0.70754
618,-91.14626,44.91512,0.7017,0.93075,0.58529,0.78928,0.0,0.4748,0.89706,0.85368,0.63244,0.68634,0.92617,0.87712,0.75249,0.7815
810,-91.42031,44.93364,0.36432,0.99111,0.79844,0.84182,0.94772,0.94772,0.73323,0.40259,0.87012,0.87012,0.18944,0.98572,0.69359,0.68788
