geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_white,prc_white_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop10,areakm,popdens,vbm_rate_tot,vbm_rate_lat,vbm_rate_asn,vbm_rate_youth
55017010100,17,0.04362,1,0.9817,0,0.11219,0,0.07553,0,0.04746,0,0.05816,1,0.0,1,0.0,1,0.93316,0,0.0449,0,0.23454,0,0.09033,0.04304,3004,16.35727,183.64923,0.26824,0.00392,0.00022,0.20147
55017010200,17,0.00196,1,0.91801,0,0.11422,0,0.06405,0,0.08391,0,0.006,1,0.00143,1,0.01529,1,0.93782,0,0.11021,0,0.29463,0,0.14121,0.094,6767,35.79083,189.07079,0.3034,0.00401,0.05546,0.19948
55017010300,17,0.00459,1,0.92538,0,0.13426,0,0.18627,0,0.08574,0,0.00054,1,0.00661,1,0.03269,1,0.94105,0,0.08581,0,0.44473,0,0.11382,0.05985,5465,5.61986,972.44414,0.27699,0.19105,0.05158,0.18963
55017010400,17,0.01339,0,0.97296,0,0.08661,0,0.05554,0,0.06218,0,0.04086,0,0.00612,1,0.00671,1,0.93348,0,0.07925,0,0.0,1,0.03823,0.1106,4876,276.88337,17.6103,0.18808,0.26574,0.02212,0.11957
55017010500,17,0.01397,1,0.88718,0,0.10386,0,0.2083,0,0.15428,0,0.03677,1,0.02976,0,0.00948,1,0.89158,0,0.08755,0,0.21881,0,0.26864,0.08086,5378,26.63339,201.92697,0.29908,0.0271,0.20903,0.12213
55017010700,17,0.00374,1,0.99313,0,0.03309,0,0.06402,0,0.04244,0,0.00668,1,0.0131,1,0.0038,1,0.9662,0,0.11862,0,0.21356,0,0.04352,0.09922,7226,103.97428,69.49795,0.37951,0.0,0.03044,0.40446
55017010800,17,0.01722,0,0.94697,0,0.10585,0,0.1428,0,0.0823,0,0.0064,1,0.05558,0,0.04932,0,0.84805,0,0.11472,0,0.0,1,0.05472,0.09669,7061,336.04601,21.012,0.14008,0.0,0.0,0.14862
55017010900,17,0.01137,1,0.95666,0,0.11264,0,0.11835,0,0.05709,0,0.00249,1,0.00394,1,0.0328,1,0.93544,0,0.07064,0,0.19603,0,0.03653,0.08742,4820,522.5911,9.22327,0.07989,,0.0,0.12494
55017011000,17,0.00043,1,0.965,0,0.13329,0,0.14659,0,0.07473,0,0.01266,0,0.0015,1,0.02273,0,0.95249,0,0.11831,0,0.18003,0,0.07302,0.13042,7085,538.43761,13.15844,0.16178,0.0,0.0,0.21757
55017011100,17,0.01147,1,0.96418,0,0.09544,0,0.08558,0,0.05009,0,0.00391,1,0.00073,1,0.00293,1,0.99072,0,0.06551,0,0.1868,0,0.02436,0.07816,4077,540.35097,7.5451,0.10388,,,0.13816
55017011200,17,0.00233,1,0.96136,0,0.05383,0,0.06605,0,0.05058,0,0.0,1,0.00265,1,0.00103,1,0.98408,0,0.10447,0,0.18794,0,0.11562,0.11976,6656,294.22308,22.62229,0.17319,,0.0,0.19823
