geoid,countyfp,job_dens,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_white,prc_white_unreliable_flag,cvapdens,cvapdens_unreliable_flag,pop10,areakm,popdens,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,pollvoter_dens,vbm_rate_tot,vbm_rate_lat,vbm_rate_asn,vbm_rate_youth
55105000100,105,0.04027,0.0,1,0.59821,0,0.36493,0,0.32338,0,0.08557,0,0.0,1,0.02289,1,0.02189,1,0.87861,0,0.00702,0,897,0.64299,1395.05119,0.33764,0,0.00502,0.34769,0.25124,0.0,0.36867
55105000200,105,0.028,0.01455,1,0.92041,0,0.11616,0,0.07814,0,0.07605,0,0.00462,1,0.00071,1,0.03483,1,0.94563,0,0.01923,0,2864,1.54601,1852.5124,0.25989,0,0.01538,0.36028,0.28904,2e-05,0.3581
55105000300,105,0.01203,0.04739,0,0.82111,0,0.2415,0,0.38891,0,0.09396,0,0.05369,1,0.06288,1,0.11763,0,0.71953,0,0.01467,0,2705,1.42649,1896.2592,0.40955,0,0.00891,0.27203,1e-05,0.0,0.26316
55105000400,105,0.02072,0.01293,1,0.89965,0,0.20062,0,0.1886,0,0.09601,0,0.01504,1,0.01477,1,0.05033,1,0.87992,0,0.02224,0,3736,3.60225,1037.12984,0.36062,0,0.01633,0.30074,0.18701,0.04268,0.28424
55105000500,105,0.05285,0.00778,1,0.93702,0,0.13611,0,0.14957,0,0.06877,0,0.00474,1,0.00806,1,0.07304,1,0.88404,0,0.02641,0,4287,4.97876,861.0576,0.39487,0,0.01875,0.32341,0.16099,0.66377,0.23768
55105000600,105,0.0145,0.01179,1,0.96647,0,0.1662,0,0.18584,0,0.09068,0,0.0,1,0.05304,1,0.04163,1,0.88423,0,0.02132,0,3295,3.24954,1013.98929,0.39605,0,0.01443,0.29338,0.22761,0.03692,0.24309
55105000700,105,0.05412,0.02646,1,0.8727,0,0.16853,0,0.10908,0,0.05077,0,0.00338,1,0.0191,1,0.11944,0,0.83511,0,0.02641,0,3960,3.60361,1098.89892,0.18092,0,0.02453,0.34585,0.27471,0.5273,0.26544
55105000800,105,0.00355,0.01652,1,0.96204,0,0.09772,0,0.07814,0,0.05993,0,0.00625,1,0.01746,1,0.03596,1,0.92079,0,0.02458,0,3856,2.26537,1702.1473,0.20311,0,0.02283,0.3217,0.25177,0.00208,0.29588
55105000900,105,0.00918,0.01041,1,0.97576,0,0.09561,0,0.07145,0,0.11864,0,0.01211,1,0.0,1,0.01038,1,0.95815,0,0.01952,0,2790,3.22507,865.09774,0.23592,0,0.01686,0.38307,0.28543,0.99996,0.29722
55105001000,105,0.02169,0.04035,1,0.96221,0,0.13639,0,0.29617,0,0.12762,0,0.01195,1,0.01883,1,0.12433,0,0.79767,0,0.01969,0,3279,6.32405,518.49666,0.5137,0,0.01141,0.27522,0.09403,0.98864,0.09724
55105001100,105,0.01355,0.01396,1,0.95322,0,0.08221,0,0.07333,0,0.07858,0,0.04607,0,0.00883,1,0.05318,0,0.87427,0,0.03089,0,5479,4.16077,1316.82386,0.24632,0,0.02946,0.28272,0.24285,0.0,0.12974
55105001201,105,0.01351,0.01397,1,0.98635,0,0.07551,0,0.04923,1,0.04512,0,0.01393,1,0.00157,1,0.0,1,0.96018,0,0.03243,0,5541,79.42538,69.7636,0.04012,0,0.04101,0.25948,0.10499,0.23572,0.19912
55105001202,105,0.10318,0.01306,1,0.97021,0,0.09217,0,0.04672,0,0.08397,0,0.0133,1,0.02877,0,0.05387,1,0.88627,0,0.03874,0,5758,65.8306,87.46692,0.03037,0,0.04036,0.36521,0.07535,0.33745,0.36308
55105001302,105,0.08307,0.001,1,0.98797,0,0.10892,0,0.05241,0,0.07175,0,0.0014,1,0.01728,1,0.00623,1,0.96358,0,0.04184,0,6664,93.67117,71.14249,0.07433,0,0.04507,0.36716,0.23398,0.33258,0.27251
55105001303,105,0.03027,0.00708,1,1.0,0,0.07838,0,0.0164,0,0.06566,0,0.01636,1,0.00228,1,0.02216,0,0.9507,0,0.03047,0,4603,45.28437,101.64654,0.15573,0,0.0323,0.32114,0.45394,0.3708,0.31891
55105001304,105,0.03326,0.0137,1,0.94635,0,0.09763,0,0.10292,0,0.08581,0,0.02925,1,0.01988,1,0.0561,0,0.87397,0,0.05467,0,8084,8.61725,938.11846,0.23346,0,0.05052,0.31766,0.21709,0.26158,0.18811
55105001400,105,0.06814,0.04567,0,0.94724,0,0.13157,0,0.16388,0,0.057,0,0.00239,1,0.02707,1,0.12992,0,0.79526,0,0.03703,0,5810,48.37028,120.11507,0.207,0,0.04015,0.19357,0.16662,0.0,0.1444
55105001500,105,0.04432,0.0316,1,0.80674,0,0.25946,0,0.24287,0,0.62094,0,0.06145,0,0.06923,0,0.09823,0,0.73042,0,0.01626,0,2326,2.20147,1056.5646,0.0,1,0.01931,0.25889,0.19396,0.77694,0.4601
55105001600,105,0.00265,0.11157,0,0.85419,0,0.23362,0,0.41283,0,0.08754,0,0.0031,1,0.18152,0,0.3156,0,0.43418,0,0.02132,0,5050,1.66324,3036.24957,0.41355,0,0.01674,0.17955,0.13606,4e-05,0.09758
55105001700,105,0.00795,0.05358,0,0.90735,0,0.15005,0,0.31589,0,0.10695,0,0.01161,1,0.09952,0,0.20799,0,0.6078,0,0.02963,0,5385,3.2527,1655.54979,0.33569,0,0.02452,0.19308,0.17592,0.0,0.13693
55105001800,105,0.0284,0.1475,0,0.9107,0,0.19674,0,0.39487,0,0.10459,0,0.0,1,0.21842,0,0.43182,0,0.321,0,0.02044,0,4147,2.68226,1546.08647,0.37933,0,0.01623,0.18209,0.18586,1.0,0.06337
55105001900,105,0.0023,0.04777,0,0.99229,0,0.10088,0,0.11672,0,0.11782,0,0.00626,1,0.16532,0,0.16274,0,0.64212,0,0.01542,0,2734,1.7603,1553.14608,0.29477,0,0.01399,0.20471,0.14488,0.50032,0.26283
55105002000,105,0.00392,0.05653,1,0.9203,0,0.18244,0,0.17213,0,0.05601,0,0.0,1,0.10956,0,0.17131,0,0.63033,0,0.02186,0,3848,2.787,1380.69579,0.31663,0,0.02046,0.15965,0.18305,0.0,0.01718
