geoid,countyfp,job_dens,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_white,prc_white_unreliable_flag,cvapdens,cvapdens_unreliable_flag,pop10,areakm,popdens,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,pollvoter_dens,vbm_rate_tot,vbm_rate_lat,vbm_rate_asn,vbm_rate_youth
55073000100,73,0.08671,0.06358,1,0.77276,0,0.21486,0,0.29598,0,0.09992,0,0.06712,1,0.00189,1,0.04902,0,0.80882,0,0.02179,0,3138,1.91072,1642.31664,0.52461,0,0.00924,0.40529,0.14201,0.12277,0.29289
55073000200,73,0.0068,0.04189,0,0.99029,0,0.0894,0,0.16849,0,0.09155,0,0.16588,0,0.0,1,0.03581,1,0.75811,0,0.02013,0,2932,3.0593,958.38786,0.21201,0,0.01687,0.33541,0.20077,0.12074,0.40472
55073000300,73,0.01798,0.03168,0,0.94922,0,0.08927,0,0.07703,0,0.03832,0,0.05076,0,0.0004,1,0.00522,1,0.93258,0,0.03839,0,5188,13.32361,389.38381,0.12656,0,0.03419,0.39133,0.33466,0.16658,0.39098
55073000400,73,0.05283,0.10635,0,0.87907,0,0.13783,0,0.16754,0,0.1437,0,0.15054,0,0.01108,1,0.06305,0,0.76442,0,0.04594,0,6150,6.93681,886.5741,0.38567,0,0.03253,0.31893,0.24869,0.09444,0.25738
55073000500,73,0.02032,0.06117,0,0.95821,0,0.1682,0,0.14997,0,0.0733,0,0.16219,0,0.00796,1,0.03615,1,0.7267,0,0.02199,0,2970,1.98325,1497.53942,0.44069,0,0.01258,0.32209,0.34159,0.17862,0.28541
55073000601,73,0.03827,0.06985,0,0.9467,0,0.15008,0,0.13007,0,0.11635,0,0.21667,0,0.01145,1,0.01099,1,0.72836,0,0.01626,0,2066,2.77084,745.62187,0.2018,0,0.0137,0.31849,0.1501,0.11708,0.17194
55073000602,73,0.02356,0.09866,0,0.92678,0,0.13633,0,0.13054,0,0.11282,0,0.20584,0,0.01329,1,0.06123,1,0.65294,0,0.0261,0,4083,3.2011,1275.50043,0.4718,0,0.01484,0.27339,0.06937,0.09121,0.06754
55073000700,73,0.03118,0.02488,1,0.84462,0,0.13497,0,0.29179,0,0.08709,0,0.12397,1,0.02651,1,0.02353,1,0.78437,0,0.04172,0,5382,8.96685,600.21072,0.33788,0,0.02729,0.39585,0.52778,0.12973,0.32221
55073000800,73,0.02417,0.01057,1,0.94584,0,0.11949,0,0.06648,0,0.08702,0,0.06623,1,0.00743,1,0.00059,1,0.89753,0,0.02689,0,3463,5.46377,633.81118,0.09917,0,0.02606,0.392,0.42914,0.23358,0.29019
55073000900,73,0.05512,0.03155,1,0.94466,0,0.14724,0,0.20638,0,0.081,0,0.04998,1,0.00215,1,0.07109,1,0.86256,0,0.01724,0,2240,6.59047,339.8849,0.28015,0,0.01463,0.26381,0.43674,0.12394,0.10926
55073001000,73,0.02765,0.0,1,0.96742,0,0.0913,0,0.07013,0,0.07393,0,0.01577,1,0.01223,1,0.0,1,0.95923,0,0.02821,0,3626,7.60051,477.07322,0.286,0,0.02267,0.28351,0.64708,0.43014,0.36395
55073001102,73,0.06833,0.00776,1,0.99031,0,0.07576,0,0.0259,0,0.06014,0,0.06175,0,0.0,1,0.01336,1,0.92489,0,0.05852,0,7996,143.38678,55.76525,0.0,1,0.0744,0.29198,0.35652,0.23418,0.29785
55073001103,73,0.03624,0.05564,0,0.99147,0,0.07487,0,0.14986,0,0.12177,0,0.14286,0,0.03389,1,0.01064,1,0.80099,0,0.03859,0,5083,10.06425,505.05516,0.27557,0,0.03126,0.33086,0.39972,0.08091,0.25111
55073001104,73,0.04682,0.02251,1,0.90263,0,0.14065,0,0.10047,0,0.10623,0,0.08111,1,0.00254,1,0.07475,0,0.82093,0,0.0476,0,5926,10.95856,540.76437,0.33582,0,0.03544,0.32373,0.10781,0.1696,0.35394
55073001201,73,0.04091,0.00223,1,0.99117,0,0.07007,0,0.04251,0,0.08113,0,0.02139,0,0.00628,1,0.01093,1,0.93305,0,0.06533,0,8096,152.84711,52.96796,0.17573,0,0.05875,0.35838,0.0,0.02689,0.38012
