,osm_id,code,fclass,name,point_x,point_y,lon,lat
0,349537006,2005,post_office,Platteville Post Office,-90.4795751000,42.7334879000,-90.47958,42.73349
1,367808785,2007,library,Schreiner Memorial Library,-90.7099465000,42.8503506000,-90.70995,42.85035
2,367810086,2008,town_hall,Lancaster City Hall,-90.7092892000,42.8467770000,-90.70929,42.84678
3,1453263994,2007,library,Platteville Public Library,-90.4807636000,42.7344462000,-90.48076,42.73445
4,2397702933,2002,fire_station,Hazel Green Fire District,-90.4378223000,42.5446700000,-90.43782,42.54467
5,2401248941,2002,fire_station,Potosi Fire Department,-90.6957837000,42.6969957000,-90.69578,42.697
6,3151341079,2001,police,,-90.6562252000,42.9837449000,-90.65623,42.98374
7,4656637379,2001,police,Boscobel Police Department,-90.7062730000,43.1346174000,-90.70627,43.13462
8,4657125884,2002,fire_station,Boscobel Fire Dep.,-90.7061952000,43.1386004000,-90.7062,43.1386
9,4657126195,2007,library,Boscobel Library,-90.7055595000,43.1340517000,-90.70556,43.13405
10,4717534279,2001,police,,-90.4306268000,42.6068954000,-90.43063,42.6069
11,4717534280,2007,library,,-90.4306351000,42.6067532000,-90.43064,42.60675
12,4721257472,2001,police,Fennimore Police Department,-90.6557532000,42.9839857000,-90.65575,42.98399
13,6511651082,2005,post_office,,-90.8888627000,42.7970051000,-90.88886,42.79701
14,6799873824,2005,post_office,United States Post Office,-90.7114794000,42.6896354000,-90.71148,42.68964
15,6799873825,2008,town_hall,Village of Potosi,-90.7119665000,42.6901717000,-90.71197,42.69017
