osm_id,code,fclass,name,point_x,point_y,lon,lat
349362765,2082,school,Aupperle School,-90.6831825000,42.8133245000,-90.68318,42.81332
349362910,2082,school,Badger School,-90.7840156000,42.9116554000,-90.78402,42.91166
349363558,2082,school,Bethel School,-90.4781814000,42.9591579000,-90.47818,42.95916
349363676,2082,school,Bigpatch School,-90.4655136000,42.6697284000,-90.46551,42.66973
349363834,2082,school,Blue School,-90.5609592000,42.9777677000,-90.56096,42.97777
349363845,2082,school,Blue River Mill School,-90.4859587000,43.1074881000,-90.48596,43.10749
349363865,2082,school,Blockhouse School,-90.4454063000,42.7058284000,-90.44541,42.70583
349363981,2082,school,Boice Creek School,-90.7384598000,42.7533256000,-90.73846,42.75333
349364112,2082,school,Brick School,-90.4995698000,43.0558225000,-90.49957,43.05582
349364806,2082,school,Center School,-90.5954058000,42.7299931000,-90.59541,42.72999
349364866,2082,school,Cement School,-90.6312381000,42.8511019000,-90.63124,42.8511
349367291,2082,school,Dickeyville Elementary School,-90.6026278000,42.6302752000,-90.60263,42.63028
349368830,2082,school,Elwell School,-90.8734606000,42.7083269000,-90.87346,42.70833
349369268,2082,school,Fairview School,-90.7173489000,42.7919359000,-90.71735,42.79194
349369770,2082,school,Flat Rock School,-90.9370716000,42.7624918000,-90.93707,42.76249
349369983,2082,school,Fennimore Community School,-90.7562378000,42.9713764000,-90.75624,42.97138
349371511,2082,school,Green River School,-90.8117936000,43.0530408000,-90.81179,43.05304
349371527,2082,school,Greenwood School,-90.4765162000,42.8566586000,-90.47652,42.85666
349372656,2082,school,Grant School,-90.4729057000,42.8127701000,-90.47291,42.81277
349372849,2082,school,Henry School,-90.5465164000,42.8347136000,-90.54652,42.83471
349372885,2082,school,Heil School,-90.4992952000,42.6091651000,-90.4993,42.60917
349373409,2082,school,Hazel Dell School,-90.4601285000,42.7627707000,-90.46013,42.76277
349374258,2082,school,Hopewell School,-90.4676261000,42.9294360000,-90.46763,42.92944
349376160,2082,school,Hurricane School,-90.7609597000,42.7886026000,-90.76096,42.7886
349379213,2082,school,Lone School,-90.4698506000,42.6452750000,-90.46985,42.64528
349381070,2082,school,Model School,-90.4840172000,42.5958325000,-90.48402,42.59583
349381298,2082,school,Milltown School,-90.4959615000,42.5297242000,-90.49596,42.52972
