Unnamed: 0,name,address,lat,lon
1,,130 S MAIN ST LODI WI 53555,43.31312,-89.52628
2,,W10919 COUNTY ROAD V LODI WI 53555,43.34746,-89.54247
3,,N2114 RAUSCH RD LODI WI 53555,43.35167,-89.66901
4,,W8349 DUMKE RD PORTAGE WI 53901,43.61315,-89.41704
5,,N5479 BEICH RD PORTAGE WI 53901,43.47331,-89.52288
6,,W11195 HIGHWAY 127 PORTAGE WI 53901,43.59376,-89.5586
7,,115 W PLEASANT ST PORTAGE WI 53901,43.54133,-89.46203
8,,N1485 PRIBBENOW DR ARLINGTON WI 53911,43.33138,-89.30721
9,,200 COMMERCIAL ST ARLINGTON WI 53911,43.33908,-89.3798
10,,200 COMMERCIAL ST ARLINGTON WI 53911,43.33908,-89.3798
11,,111 W EDGEWATER ST CAMBRIA WI 53923,43.54338,-89.10861
12,,W3696 ROSS RD CAMBRIA WI 53923,43.59981,-89.18726
13,,N6195 RADDATZ RD CAMBRIA WI 53923,43.50368,-89.20669
14,,N1120 SCHAEFER RD COLUMBUS WI 53925,43.3203,-89.06856
15,,N1291 COUNTY RD N COLUMBUS WI 53925,43.29708,-89.20707
16,,W3199 STATE ROAD 16 COLUMBUS WI 53925,43.40136,-89.1594
17,,W1514 COUNTY ROAD Z FALL RIVER WI 53932,43.42886,-89.07571
18,,641 S MAIN ST FALL RIVER WI 53932,43.38076,-89.05828
19,,113 S MADISON ST FRIESLAND WI 53935,43.54311,-89.10825
20,,109 S MADISON ST FRIESLAND WI 53935,43.54315,-89.10825
21,,W7530 STATE ROAD 16 PARDEEVILLE WI 53954,43.49061,-89.37552
22,,114 LAKE ST PARDEEVILLE WI 53954,43.53956,-89.29979
23,,W6180 SCHOOL RD PARDEEVILLE WI 53954,43.60016,-89.30856
24,,106 S MAIN ST POYNETTE WI 53955,43.39023,-89.403
25,,W6604 TRAUT RD POYNETTE WI 53955,43.41201,-89.33465
26,,106 S MAIN ST POYNETTE WI 53955,43.39023,-89.403
27,,W1999 COUNTY ROAD A RANDOLPH WI 53956,43.62213,-88.96074
28,,248 W STROUD ST RANDOLPH WI 53956,43.53776,-89.00946
29,,300 LA CROSSE ST WISCONSIN DELLS WI 53965,43.62479,-89.77502
30,,N9236 TOWN HALL ROAD WISCONSIN DELLS WI 53965,43.61347,-89.7093
31,,119 N WASHINGTON ST WYOCENA WI 53969,43.50112,-89.30605
32,,165 E DODGE ST WYOCENA WI 53969,43.49437,-89.30913
33,,W3005 RAILROAD ST DOYLESTOWN WI 53928,43.4276,-89.15075
34,,205 LINCOLN AVE RIO WI 53960,43.44812,-89.23935
