osm_id,code,fclass,name,point_x,point_y,lon,lat
349362734,2082,school,Arpin School,-90.0342969000,44.5349603000,-90.0343,44.53496
349365442,2082,school,Childrens Choice Elementary School,-89.7662340000,44.3735775000,-89.76623,44.37358
349365941,2082,school,Cranmoor School,-90.0231857000,44.3544064000,-90.02319,44.35441
349369455,2082,school,Evergreen Hill School,-90.1198533000,44.6691301000,-90.11985,44.66913
349375198,2082,school,Jefferson Elementary School,-90.1776081000,44.6573431000,-90.17761,44.65734
349375845,2082,school,Immanuel Lutheran School,-90.1792440000,44.6624665000,-90.17924,44.66247
349380670,2082,school,Mead Elementary School,-89.8441207000,44.3941263000,-89.84412,44.39413
349385101,2082,school,Pleasant Hill School,-90.0045736000,44.6780189000,-90.00457,44.67802
349388785,2082,school,Saint Lawrence Grade School,-89.8354027000,44.3994090000,-89.8354,44.39941
349416524,2082,school,Humke Elementary School,-89.9048492000,44.3102423000,-89.90485,44.31024
349416548,2082,school,John Edwards High School,-89.8612368000,44.3469092000,-89.86124,44.34691
349422015,2082,school,Vesper Elementary School,-89.9712401000,44.4796824000,-89.97124,44.47968
349422115,2082,school,Nekoosa High School,-89.9095715000,44.3091311000,-89.90957,44.30913
349422135,2082,school,Nasonville Elementary School,-90.2656892000,44.5994076000,-90.26569,44.59941
349422184,2082,school,Sacred Heart Grade School,-89.8895709000,44.3216313000,-89.88957,44.32163
349422200,2082,school,Saint John Grade School,-90.1739037000,44.6709685000,-90.1739,44.67097
349422221,2082,school,Saint Mary Grade School,-90.0126295000,44.6285733000,-90.01263,44.62857
349422283,2082,school,Saint Vincent De Paul School,-89.8113977000,44.3832183000,-89.8114,44.38322
349422327,2082,school,Our Lady Queen of Heaven Grade School,-89.8367916000,44.3885758000,-89.83679,44.38858
349422345,2082,school,Mid State Technical Institute,-89.7831789000,44.3916325000,-89.78318,44.39163
349422372,2082,school,Sacred Heart Grade School,-90.1798544000,44.6574634000,-90.17985,44.65746
349525377,2110,hospital,Norwood Health Center,-90.1662430000,44.6824636000,-90.16624,44.68246
3703484054,2081,university,Lakeland College- Central Wisconsin Center,-89.7832139000,44.3931598000,-89.78321,44.39316
4882546163,2012,community_centre,Multicultural Student Center,-90.2041055000,44.6654352000,-90.20411,44.66544
5077667971,2303,cafe,Starbucks,-90.1631576000,44.6841403000,-90.16316,44.68414
5512213279,2501,supermarket,Festival Foods,-90.1611157000,44.6810807000,-90.16112,44.68108
5940818235,2110,hospital,Marshfield Children's Hospital,-90.1783120000,44.6768998000,-90.17831,44.6769
349537735,2005,post_office,Port Edwards Post Office,-89.8598972000,44.3431629000,-89.8599,44.34316
349537771,2005,post_office,Marshfield Post Office,-90.1765210000,44.6663524000,-90.17652,44.66635
349537787,2005,post_office,Nekoosa Post Office,-89.9045714000,44.3149644000,-89.90457,44.31496
367808842,2007,library,Marshfield Public Library,-90.1717987000,44.6652413000,-90.1718,44.66524
367808843,2007,library,McMillian Memorial Library,-89.8215134000,44.3880206000,-89.82151,44.38802
367809067,2099,public_building,Grand Rapids Municipal Building,-89.7662340000,44.3727442000,-89.76623,44.37274
367810099,2008,town_hall,Wisconsin Rapids City Hall,-89.8292651000,44.3946549000,-89.82927,44.39465
1683215137,2005,post_office,Wisconsin Rapids Post Office,-89.8240697000,44.3899745000,-89.82407,44.38997
1683215155,2001,police,Wisconsin Rapids Police,-89.8293563000,44.3946146000,-89.82936,44.39461
4531069431,2002,fire_station,Wisconsin Rapids Fire Department,-89.8116227000,44.3787462000,-89.81162,44.37875
4797738179,2005,post_office,The UPS Store,-89.8163947000,44.3717573000,-89.81639,44.37176
4882546175,2007,library,Hamilton Roddis Memorial Library,-90.2056084000,44.6652789000,-90.20561,44.66528
7233516022,2007,library,,-89.9015137000,44.3141267000,-89.90151,44.31413
7289753905,2002,fire_station,Nekoosa Fire Department,-89.9011570000,44.3150549000,-89.90116,44.31505
