idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
55,-90.07164,43.1781,0.25344,0.84619,0.94393,0.48416,0.1584,0.53668,0.35452,0.09608,0.21238,0.41059,0.46457,0.61838,0.55585,0.57153
603,-90.0422,43.27889,0.31617,0.98875,0.77782,0.61442,0.76594,0.14923,0.0,0.86849,0.07607,0.6509,0.55627,0.92205,0.68786,0.70003
634,-89.73678,43.27859,0.66757,0.99437,0.97895,0.6905,0.3291,0.59942,0.69842,0.79241,0.0,0.03293,0.00521,0.99583,0.57301,0.60164
693,-90.12105,43.29323,0.31617,0.84619,0.52293,0.61442,0.76594,0.14923,0.0,0.86849,0.07607,0.6509,0.74844,0.96082,0.67127,0.68102
910,-89.89434,43.32204,0.66757,0.84619,0.58962,0.6905,0.3291,0.59942,0.69842,0.79241,0.0,0.03293,0.8291,0.88287,0.68511,0.7145
963,-89.86474,43.32921,0.66757,0.0,0.51688,0.6905,0.3291,0.59942,0.69842,0.79241,0.0,0.03293,0.8291,0.8168,0.60925,0.62641
1306,-89.62781,43.37186,0.06732,0.96644,0.77907,0.15819,0.0,0.70988,0.77449,0.15882,0.73906,0.25219,0.48791,0.88162,0.63629,0.66663
1446,-90.04228,43.39407,0.31617,0.89767,0.53752,0.61442,0.76594,0.14923,0.0,0.86849,0.07607,0.6509,0.92226,0.79054,0.6482,0.65154
1812,-90.04232,43.43726,0.31617,0.88537,0.56211,0.61442,0.76594,0.14923,0.0,0.86849,0.07607,0.6509,0.93622,0.87474,0.65973,0.66297
1989,-90.10163,43.45882,0.31617,0.0,0.59254,0.61442,0.76594,0.14923,0.0,0.86849,0.07607,0.6509,0.85577,0.80054,0.58302,0.57344
2013,-89.86445,43.45879,0.55669,0.89767,0.75406,0.2722,0.25406,0.46165,0.27949,0.31722,0.27511,0.53689,0.94206,0.99792,0.67489,0.69786
2026,-89.73597,43.45856,0.93185,0.98187,0.82555,1.0,0.40517,0.86828,0.41726,0.02772,0.89746,0.89746,0.24573,0.95394,0.64917,0.64455
2033,-89.6668,43.45837,0.22572,0.0,0.67841,0.8614,0.89767,0.93664,0.6707,0.0,0.56211,0.47332,0.896,0.99541,0.66857,0.64238
2087,-89.73594,43.46575,0.93185,0.89767,0.77407,1.0,0.40517,0.86828,0.41726,0.02772,0.89746,0.89746,0.34431,0.99291,0.67223,0.67038
2145,-89.76556,43.47302,0.93185,0.0,0.84035,1.0,0.40517,0.86828,0.41726,0.02772,0.89746,0.89746,0.50167,0.70363,0.5785,0.57228
2147,-89.7458,43.47298,0.22572,0.0,0.98187,0.8614,0.89767,0.93664,0.6707,0.0,0.56211,0.47332,0.36995,0.85286,0.67757,0.66119
2148,-89.73591,43.47295,0.22572,0.88537,0.98729,0.8614,0.89767,0.93664,0.6707,0.0,0.56211,0.47332,0.36244,0.94039,0.72078,0.7116
2210,-89.72599,43.48013,0.63172,0.9925,0.87474,0.89725,0.96436,0.96436,0.63485,0.39225,0.52626,0.50104,0.00167,0.99646,0.64389,0.63994
2292,-90.12146,43.4948,0.41351,0.0,0.57649,0.83368,0.62276,0.31847,0.13631,0.64923,0.35015,0.109,0.96999,0.82618,0.62536,0.62661
2529,-90.19078,43.52349,0.41351,0.0,0.76886,0.83368,0.62276,0.31847,0.13631,0.64923,0.35015,0.109,0.99896,0.60254,0.64185,0.64469
2607,-90.02259,43.53085,0.0,0.0,0.96165,0.93164,0.86328,0.67549,0.96582,0.96582,0.96582,0.96582,0.20863,0.79137,0.65381,0.63441
2608,-90.0127,43.53086,0.0,0.88537,0.73114,0.93164,0.86328,0.67549,0.96582,0.96582,0.96582,0.96582,0.14381,0.64444,0.67913,0.67428
2609,-90.0028,43.53086,0.0,0.0,0.92643,0.93164,0.86328,0.67549,0.96582,0.96582,0.96582,0.96582,0.16153,0.86995,0.69451,0.66782
2610,-89.99291,43.53086,0.0,0.98958,0.90371,0.93164,0.86328,0.67549,0.96582,0.96582,0.96582,0.96582,0.10921,0.81096,0.74961,0.75142
2670,-90.0028,43.53806,0.74364,0.86744,0.91976,0.19717,0.92539,0.24656,0.09733,0.57732,0.17341,0.61192,0.11963,0.89266,0.54631,0.55022
2717,-90.14136,43.54517,0.41351,0.0,0.83451,0.83368,0.62276,0.31847,0.13631,0.64923,0.35015,0.109,0.97749,0.51376,0.64293,0.64641
3045,-89.77507,43.57382,0.78262,0.94873,0.72009,0.42143,0.47353,0.0,0.48562,0.4281,0.58983,0.74823,0.2624,0.95456,0.58084,0.59209
3069,-90.13155,43.58117,0.41351,0.91309,0.78116,0.83368,0.62276,0.31847,0.13631,0.64923,0.35015,0.109,0.90788,0.90183,0.68654,0.69516
3211,-89.92356,43.59562,0.55669,0.93435,0.57878,0.2722,0.25406,0.46165,0.27949,0.31722,0.27511,0.53689,0.7995,0.95373,0.6357,0.65954
3356,-90.24062,43.61699,0.41351,0.90559,0.58879,0.83368,0.62276,0.31847,0.13631,0.64923,0.35015,0.109,0.72905,0.92372,0.61179,0.61436
3510,-89.80458,43.63147,0.78262,0.93435,0.5519,0.42143,0.47353,0.0,0.48562,0.4281,0.58983,0.74823,0.13881,0.78262,0.54789,0.54884
