osm_id,code,fclass,name,point_x,point_y,lon,lat
349362179,2082,school,Acorn School,-87.9209252000,43.7766610000,-87.92093,43.77666
349364738,2082,school,Central High School,-87.7145300000,43.7480507000,-87.71453,43.74805
349370948,2082,school,Franklin School,-87.7226710000,43.7362345000,-87.72267,43.73623
349371428,2082,school,Green Bay Road School,-87.8248111000,43.8769384000,-87.82481,43.87694
349373200,2082,school,Harrison School,-87.9917612000,43.8763823000,-87.99176,43.87638
349380058,2082,school,Lincoln School,-87.7092522000,43.7524951000,-87.70925,43.7525
349381164,2082,school,Lakeland College,-87.8820351000,43.8413829000,-87.88204,43.84138
349381500,2082,school,James Madison Elementary School,-87.7361972000,43.7380507000,-87.7362,43.73805
349381669,2082,school,Lyman School,-87.7400862000,43.7511059000,-87.74009,43.75111
349384127,2082,school,North High School,-87.7189048000,43.7766475000,-87.7189,43.77665
349384687,2082,school,Pigeon River Elementary School,-87.7353639000,43.7816615000,-87.73536,43.78166
349388491,2082,school,Saint John Lutheran School,-87.9773158000,43.7497165000,-87.97732,43.74972
349389072,2082,school,Saint John the Baptist Grade School,-87.9837049000,43.7480499000,-87.9837,43.74805
349389105,2082,school,Saint George School,-87.7995324000,43.6702739000,-87.79953,43.67027
349390032,2082,school,Saint Dominic School,-87.7342527000,43.7674948000,-87.73425,43.76749
349392439,2082,school,Saint Pauls Lutheran School,-87.7214747000,43.7647171000,-87.72147,43.76472
349392462,2082,school,Saint Paul School,-87.8198109000,43.8049944000,-87.81981,43.80499
349394613,2082,school,Sheridan Elementary School,-87.7236969000,43.7458283000,-87.7237,43.74583
349394912,2082,school,Schwartzwald School,-87.8609234000,43.8772161000,-87.86092,43.87722
349395777,2082,school,Trinity School,-87.8328669000,43.8474941000,-87.83287,43.84749
349397091,2082,school,Willow Glen Academy School,-87.9653710000,43.7444388000,-87.96537,43.74444
349400699,2082,school,Washington Elementary School,-87.7209190000,43.7688838000,-87.72092,43.76888
349404166,2082,school,Jackson Elementary School,-87.7406419000,43.7027735000,-87.74064,43.70277
349405775,2082,school,Elkhart Lake Elementary-Middle School,-88.0148172000,43.8358269000,-88.01482,43.83583
349405793,2082,school,Elkhart Lake High School,-88.0148172000,43.8380492000,-88.01482,43.83805
349407193,2082,school,Saint Mary School,-87.9603696000,43.5524978000,-87.96037,43.5525
349407215,2082,school,Saint John Lutheran School,-87.9664811000,43.5861083000,-87.96648,43.58611
349407234,2082,school,Saint Marys Parish School,-87.8156441000,43.7241618000,-87.81564,43.72416
349407249,2082,school,Riverview Middle School,-87.9787048000,43.7558276000,-87.9787,43.75583
349407278,2082,school,Plymouth High School,-87.9595374000,43.7449944000,-87.95954,43.74499
349407308,2082,school,Oostburg Middle School,-87.7869431000,43.6246239000,-87.78694,43.62462
349407336,2082,school,Parkview Elementary School,-87.9903719000,43.7547165000,-87.99037,43.75472
349407353,2082,school,Oostburg Christian Grade School,-87.7914767000,43.6224970000,-87.79148,43.6225
349407382,2082,school,Oostburg High School,-87.7887188000,43.6247054000,-87.78872,43.62471
349407397,2082,school,Lutheran High School,-87.7509198000,43.7374950000,-87.75092,43.7375
349407435,2082,school,Lincoln-Erdman Elementary School,-87.7711982000,43.7891612000,-87.7712,43.78916
349407459,2082,school,Longfellow Elementary School,-87.7142523000,43.7405508000,-87.71425,43.74055
349407476,2082,school,Landmark Christian Care Academy,-87.7998102000,43.6674961000,-87.79981,43.6675
349407606,2082,school,Urban Middle School,-87.7206413000,43.7747171000,-87.72064,43.77472
349407627,2082,school,Sheboygan South High School,-87.7209191000,43.7216622000,-87.72092,43.72166
349407640,2082,school,Sheboygan County Christian High School,-87.7156413000,43.7169400000,-87.71564,43.71694
349407677,2082,school,Sheboygan Christian School,-87.7067521000,43.7686062000,-87.70675,43.76861
349408146,2082,school,Horace Mann Middle School,-87.7442530000,43.7349951000,-87.74425,43.735
349408161,2082,school,Immanuel Lutheran School,-87.7267526000,43.7447172000,-87.72675,43.74472
349408181,2082,school,Grant Elementary School,-87.7086966000,43.7616618000,-87.7087,43.76166
349408218,2082,school,Fairview Elementary School,-87.9642599000,43.7497165000,-87.96426,43.74972
349408235,2082,school,Holy Family School,-87.7134189000,43.7611061000,-87.71342,43.76111
349408293,2082,school,Calvary Evangelical Lutheran Grade School,-87.7425862000,43.7674743000,-87.74259,43.76747
349408312,2082,school,Cascade Elementary School,-88.0114828000,43.6597179000,-88.01148,43.65972
349408327,2082,school,Early Learning Center,-87.7209191000,43.7224955000,-87.72092,43.7225
349408346,2082,school,Ebenezer Christian School,-87.7400862000,43.7513837000,-87.74009,43.75138
349408365,2082,school,Christ Child Academy,-87.7192377000,43.7387693000,-87.71924,43.73877
