,osm_id,code,fclass,name,point_x,point_y,lon,lat
0,349536703,2005,post_office,Plymouth Post Office,-87.9770380000,43.7488832000,-87.97704,43.74888
1,349536751,2005,post_office,Sheboygan Falls Post Office,-87.8121737000,43.7295624000,-87.81217,43.72956
2,367808571,2009,courthouse,Sheboygan County Courthouse,-87.7089744000,43.7511062000,-87.70897,43.75111
3,367808726,2007,library,Batting Memorial Library,-87.7556709000,43.7373053000,-87.75567,43.73731
4,367808728,2007,library,Plymouth Public Library,-87.9764825000,43.7483276000,-87.97648,43.74833
5,367808729,2007,library,Mead Public Library,-87.7134189000,43.7524951000,-87.71342,43.7525
6,367808730,2007,library,Sheboygan Falls Memorial Library,-87.8127478000,43.7294091000,-87.81275,43.72941
7,367808731,2007,library,Sheboygan County Historical Research Center Library,-87.8092550000,43.7288839000,-87.80926,43.72888
8,367808961,2099,public_building,Municipal Auditorium,-87.7052081000,43.7502017000,-87.70521,43.7502
9,367809713,2008,town_hall,Sheboygan Falls City Hall,-87.8134217000,43.7288839000,-87.81342,43.72888
10,367809740,2008,town_hall,Sheboygan City Hall,-87.7139745000,43.7511062000,-87.71397,43.75111
11,367809766,2008,town_hall,Plymouth City Hall,-87.9789826000,43.7483276000,-87.97898,43.74833
12,569800508,2005,post_office,Oostburg Post Office,-87.8089668000,43.6232286000,-87.80897,43.62323
13,897974649,2002,fire_station,,-87.9526668000,43.6757291000,-87.95267,43.67573
14,1386128044,2001,police,Kohler Fire Department,-87.7805939000,43.7375532000,-87.78059,43.73755
15,1386128053,2005,post_office,Kohler Post Office,-87.7803579000,43.7379562000,-87.78036,43.73796
16,1386128063,2001,police,Kohler Police Department,-87.7803472000,43.7381733000,-87.78035,43.73817
17,1788634730,2005,post_office,Post Office 53031,-87.9168739000,43.6406494000,-87.91687,43.64065
18,2587061356,2002,fire_station,Town of Sheboygan Volunteer Fire Department,-87.7789975000,43.7851778000,-87.779,43.78518
19,2587074329,2008,town_hall,Town of Sheboygan Town Hall,-87.7592940000,43.7612760000,-87.75929,43.76128
20,6124047866,2007,library,Kohler Public Library,-87.7847728000,43.7394161000,-87.78477,43.73942
21,6124569791,2008,town_hall,Kohler Village Hall,-87.7805069000,43.7380793000,-87.78051,43.73808
