idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
1753,-90.88393,42.79592,0.29755,0.0,0.62931,0.52946,0.15177,0.06415,0.44558,0.66226,0.65527,0.06415,0.41613,0.78682,0.4166,0.42195
2076,-91.07024,42.83026,0.06515,0.0,0.5634,0.34249,0.51772,0.44109,0.87344,0.53545,0.52846,0.58712,0.78333,0.83025,0.59357,0.58286
2886,-90.78772,42.91182,0.29755,0.0,0.40539,0.52946,0.15177,0.06415,0.44558,0.66226,0.65527,0.06415,0.62481,0.72242,0.46905,0.4873
