,osm_id,code,fclass,name,point_x,point_y,lon,lat
0,367808737,2007,library,Carleton A Friday Memorial Library,-92.5365731000,45.1230913000,-92.53657,45.12309
1,367808738,2007,library,Hudson Public Library,-92.7582918000,44.9771761000,-92.75829,44.97718
2,367809000,2008,town_hall,Baldwin Townhall,-92.3188008000,44.9899650000,-92.3188,44.98996
3,367809008,2008,town_hall,Rush River Townhall,-92.3940796000,44.9205217000,-92.39408,44.92052
4,367809011,2008,town_hall,Kinnickinnic Townhall,-92.5498570000,44.9123721000,-92.54986,44.91237
5,367809012,2008,town_hall,Pleasant Valley Townhall,-92.4705766000,44.9058818000,-92.47058,44.90588
6,367809013,2008,town_hall,Erin Prairie Townhall,-92.4057484000,45.0794095000,-92.40575,45.07941
7,367809014,2008,town_hall,Forest Townhall,-92.2399096000,45.1649632000,-92.23991,45.16496
8,367809015,2008,town_hall,Eau Galle Townhall,-92.3193548000,44.9013545000,-92.31935,44.90135
9,367809017,2008,town_hall,Emerald Townhall,-92.3196344000,45.0777422000,-92.31963,45.07774
10,367809024,2008,town_hall,Troy Townhall,-92.6698385000,44.9139823000,-92.66984,44.91398
11,367809025,2008,town_hall,Star Prairie Townhall,-92.5904781000,45.1632990000,-92.59048,45.1633
12,367809027,2008,town_hall,Stanton Townhall,-92.5185304000,45.1510764000,-92.51853,45.15108
13,660053361,2001,police,Hudson Police Department,-92.7580687000,44.9773277000,-92.75807,44.97733
14,802767862,2001,police,St. Croix County Sheriff,-92.7231243000,44.9814430000,-92.72312,44.98144
15,843495013,2005,post_office,,-92.4359417000,44.9759179000,-92.43594,44.97592
16,1146637257,2002,fire_station,Somerset Fire,-92.6627621000,45.1242687000,-92.66276,45.12427
17,1723523353,2002,fire_station,Hudson Fire Station,-92.7558432000,44.9745859000,-92.75584,44.97459
18,4388506177,2005,post_office,Star Prairie Post Office,-92.5309310000,45.1969904000,-92.53093,45.19699
19,4443027944,2001,police,Village of Hammond Police Department,-92.4370770000,44.9813886000,-92.43708,44.98139
20,4554699561,2001,police,,-92.5525419000,44.9837160000,-92.55254,44.98372
21,5266250121,2005,post_office,,-92.7426111000,44.9609046000,-92.74261,44.9609
22,5759226618,2009,courthouse,St. Croix County Circuit Court,-92.7226808000,44.9815971000,-92.72268,44.9816
23,7419673099,2001,police,New Richmond Police Department,-92.5385850000,45.1078302000,-92.53858,45.10783
24,7463684094,2005,post_office,United States Post Office,-92.3856831000,45.1878636000,-92.38568,45.18786
25,7463684099,2007,library,Deer Park Public Library,-92.3865387000,45.1878068000,-92.38654,45.18781
