idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
121,-87.96984,43.5561,0.35104,0.76534,0.95937,0.51121,0.51144,0.5639,0.34321,0.35379,0.42213,0.53915,0.70567,0.69721,0.67775,0.68734
2558,-87.81529,43.71882,0.69615,0.98223,0.75645,0.80385,0.75074,0.7245,0.68091,0.17393,0.6642,0.60051,0.20779,0.97948,0.65534,0.65503
2886,-87.71523,43.73843,0.62844,0.0,0.97969,0.87325,0.91953,0.85463,0.97186,0.86479,0.95514,0.43081,0.55607,0.82268,0.70544,0.68848
2967,-87.96314,43.75042,0.52518,0.82797,0.84427,0.8449,0.67196,0.9361,0.45197,0.31274,0.52349,0.07639,0.0876,0.97863,0.6177,0.63653
