idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
85,-89.06652,42.50055,0.25721,0.0,0.80358,0.79062,0.76451,0.87532,0.93045,0.92534,0.80851,0.08379,0.69697,0.66302,0.65671,0.66467
86,-89.0568,42.50047,0.25721,0.0,0.91311,0.79062,0.76451,0.87532,0.93045,0.92534,0.80851,0.08379,0.75666,0.7877,0.75118,0.75537
87,-89.04707,42.50038,0.228,0.0,0.94378,0.95674,0.94688,0.94414,0.97024,0.97024,0.9874,0.70299,0.70208,0.96513,0.78745,0.77625
147,-89.06641,42.50774,0.25721,0.0,0.74662,0.79062,0.76451,0.87532,0.93045,0.92534,0.80851,0.08379,0.69697,0.71833,0.69321,0.70078
