geoid,countyfp,job_dens,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_white,prc_white_unreliable_flag,cvapdens,cvapdens_unreliable_flag,pop10,areakm,popdens,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,pollvoter_dens,vbm_rate_tot,vbm_rate_lat,vbm_rate_asn,vbm_rate_youth
55027960100,27,0.1223,0.02024,0,0.96035,0,0.07718,0,0.06937,0,0.07817,0,0.00068,1,0.01184,1,0.03858,0,0.94467,0,0.06621,0,6008,150.51574,39.91609,0.11942,0,0.0792,0.12282,0.06667,0.0,0.14672
55027960200,27,0.04831,0.00655,0,0.98189,0,0.07535,0,0.05056,0,0.06826,0,0.00139,1,0.0,1,0.01421,0,0.97713,0,0.03406,0,3171,329.10129,9.63533,0.01928,0,0.05076,0.08609,0.07059,0.17054,0.14057
55027960300,27,0.05157,0.01799,1,0.9553,0,0.10188,0,0.12159,0,0.07909,0,0.02106,1,0.0893,0,0.06193,0,0.81408,0,0.09486,0,8003,13.51849,592.00401,0.0,1,0.04209,0.307,0.23323,0.99911,0.23789
55027960400,27,0.08041,0.01074,1,0.97437,0,0.10075,0,0.0536,0,0.0486,0,0.0126,1,0.0,1,0.04613,1,0.91314,0,0.04984,0,4351,214.63588,20.27154,0.01053,0,0.06593,0.19676,0.11032,1.0,0.241
55027960500,27,0.02593,0.00781,1,0.95581,0,0.11889,0,0.11655,0,0.06839,0,0.00876,1,0.14837,0,0.04875,0,0.7558,0,0.05284,0,3885,102.62833,37.85504,0.0,1,0.03659,0.12283,0.0,0.5,0.1471
55027960600,27,0.02868,0.02781,0,0.97055,0,0.08025,0,0.09754,0,0.05661,0,0.00053,1,0.0,1,0.07241,0,0.92364,0,0.04268,0,3988,190.62534,20.92062,0.18947,0,0.05,0.11746,0.00025,0.5,0.223
55027960700,27,0.08989,0.02361,1,0.92777,0,0.11584,0,0.10329,0,0.10938,0,0.01145,1,0.00695,1,0.01513,1,0.91454,0,0.0551,0,4606,9.92713,463.98095,0.31241,0,0.0488,0.1881,0.09298,0.55704,0.2006
55027960800,27,0.0345,0.01384,1,0.95568,0,0.09902,0,0.09869,0,0.0448,0,0.00925,1,0.03035,1,0.06676,0,0.85,0,0.03691,0,3537,2.58708,1367.17874,0.34107,0,0.03554,0.16302,0.01428,0.08916,0.22099
55027960900,27,0.06454,0.00455,1,0.91312,0,0.16207,0,0.14859,0,0.08426,0,0.00782,1,0.02749,1,0.11176,0,0.82007,0,0.0478,0,4167,4.11383,1012.92521,0.34194,0,0.04145,0.18676,0.12523,,0.08647
55027961000,27,0.03946,0.03257,0,0.86696,0,0.10911,0,0.10101,0,0.09254,0,0.0,1,0.01813,1,0.11844,0,0.86343,0,0.04663,0,4473,4.35897,1026.15929,0.42538,0,0.03436,0.16777,0.08125,0.0,0.25625
55027961100,27,0.07469,0.01097,1,0.95183,0,0.10502,0,0.10363,0,0.08288,0,0.00046,1,0.0123,1,0.02436,0,0.95515,0,0.05087,0,4550,125.19492,36.34333,0.26167,0,0.05122,0.1066,0.10054,,0.14358
55027961200,27,0.06653,0.0119,1,0.93235,0,0.1219,0,0.13711,0,0.0898,0,0.0,1,0.02825,1,0.04936,0,0.92239,0,0.03515,0,3342,26.55956,125.83042,0.33012,0,0.03056,0.18478,0.09045,,0.20119
55027961300,27,0.09287,0.02089,1,0.92431,0,0.11072,0,0.0797,0,0.08878,0,0.01463,1,0.0002,1,0.02537,1,0.9399,0,0.05737,0,5345,15.98681,334.33815,0.21304,0,0.05517,0.24411,0.17749,,0.24523
55027961400,27,0.02748,0.00444,0,0.97636,0,0.09837,0,0.03802,0,0.07347,0,0.00099,1,0.00174,1,0.01638,0,0.97493,0,0.04677,0,4020,223.70919,17.96976,0.1315,0,0.06216,0.08652,0.12058,,0.09756
55027961500,27,0.01613,0.00535,0,0.97972,0,0.05645,0,0.05808,0,0.06616,0,0.00099,1,0.0103,1,0.00733,1,0.9689,0,0.05905,0,5220,187.52409,27.83642,0.05518,0,0.06924,0.23204,0.33249,,0.2409
55027961600,27,0.02033,0.00741,1,0.99162,0,0.07239,0,0.08433,0,0.07998,0,0.00024,1,0.00776,1,0.02564,0,0.95648,0,0.04838,0,4412,183.96309,23.98307,0.17493,0,0.05894,0.11711,0.01131,0.0,0.1966
55027961700,27,0.02843,0.01072,1,0.95976,0,0.06897,0,0.05396,0,0.06435,0,0.00404,1,0.01853,1,0.02358,0,0.93733,0,0.0353,0,3058,210.61538,14.51936,0.0,1,0.05171,0.15486,0.32077,0.02677,0.22763
55027961800,27,0.0252,0.00885,1,0.97749,0,0.10057,0,0.07911,0,0.06475,0,0.0014,1,0.01192,1,0.02758,0,0.9446,0,0.04984,0,4412,342.60893,12.87766,0.16154,0,0.06153,0.06821,0.12769,0.22715,0.20352
55027961900,27,0.05195,0.00503,1,0.94337,0,0.12243,0,0.06569,0,0.06225,0,0.00476,1,0.00092,1,0.03881,0,0.9167,0,0.06256,0,5784,9.51928,607.60895,0.25148,0,0.05623,0.28485,0.27092,0.16934,0.28489
55027962000,27,0.01081,0.02655,1,0.87582,0,0.03539,1,0.07603,0,0.07512,0,0.0027,1,0.10747,1,0.12982,0,0.71995,0,0.02777,0,2427,1.56623,1549.57782,0.43668,0,0.01851,0.27353,0.21107,1e-05,0.23755
