Unnamed: 0,name,address,lat,lon
1,,6339 HOSPITAL RD BURLINGTON WI 53105,42.65435,-88.37024
2,,N2826 FOUNDRY RD DARIEN WI 53114,42.59257,-88.72688
3,,24 WISCONSIN ST DARIEN WI 53114,42.60088,-88.70813
4,,123 S 2ND ST DELAVAN WI 53115,42.6317,-88.64652
5,,1220 SOUTH SHORE DR DELAVAN WI 53115,42.61889,-88.58305
6,,W9046 COUNTY ROAD A DELAVAN WI 53115,42.71521,-88.74705
7,,N9330 STEWART SCHOOL RD EAST TROY WI 53120,42.82885,-88.35625
8,,N8870 BRIGGS ST EAST TROY WI 53120,42.81386,-88.46559
9,,2015 ENERGY DR EAST TROY WI 53120,42.78807,-88.39114
10,,W4614 POTTER RD ELKHORN WI 53121,42.70658,-88.52898
11,,200 DEVENDORF ST ELKHORN WI 53121,42.66777,-88.55635
12,,N6097 STATE ROAD 120 ELKHORN WI 53121,42.71234,-88.40596
13,,N6641 COUNTY ROAD H ELKHORN WI 53121,42.73243,-88.58299
14,,N1100 TOWN HALL RD GENOA CITY WI 53128,42.53113,-88.36498
15,,N1100 TOWN HALL RD GENOA CITY WI 53128,42.53113,-88.36498
16,,N2482 CISCO RD LAKE GENEVA WI 53147,42.58198,-88.50837
17,,626 GENEVA ST LAKE GENEVA WI 53147,42.59261,-88.43263
18,,N3496 COMO RD LAKE GENEVA WI 53147,42.61912,-88.48689
19,,440 RIVERCREST CT MUKWONAGO WI 53149,42.85495,-88.33037
20,,W6741 BRICK CHURCH RD WALWORTH WI 53184,42.54545,-88.63047
21,,227 N MAIN ST WALWORTH WI 53184,42.53266,-88.59995
22,,N7899 COUNTY ROAD H WHITEWATER WI 53190,42.77729,-88.60331
23,,146 W NORTH ST WHITEWATER WI 53190,42.83528,-88.73096
24,,W8590 WILLIS RAY RD WHITEWATER WI 53190,42.81734,-88.72285
25,,240 ELKHORN RD WILLIAMS BAY WI 53191,42.58269,-88.54113
26,,W3728 FRANKLIN WALSH ST ZENDA WI 53195,42.51309,-88.48322
27,,N1097 BOLLINGER RD SHARON WI 53585,42.52932,-88.71799
28,,125 PLAIN ST SHARON WI 53585,42.50266,-88.72964
29,,755 FELLOWS RD GENOA CITY WI 53128,42.50618,-88.33462
30,,175 VALLEY VIEW DR FONTANA WI 53125,42.55094,-88.57813
