Unnamed: 0,name,address,lat,lon
1,,2400 SHADY CT DE PERE WI 54115,44.39724,-88.15032
2,,1712 BOB BEA JAN RD DE PERE WI 54115,44.39697,-88.08927
3,,5718 DICKINSON RD DE PERE WI 54115,44.36524,-87.94845
4,,600 GRANT ST DE PERE WI 54115,44.4462,-88.07641
5,,605 N WEBSTER AVE DE PERE WI 54115,44.44997,-88.04632
6,,3700 DICKINSON RD DE PERE WI 54115,44.42345,-87.97717
7,,3792 PARK RD GREENLEAF WI 54126,44.28423,-87.94999
8,,1671 HILL RD GREENLEAF WI 54126,44.27035,-88.09265
9,,352 HIGH ST WRIGHTSTOWN WI 54180,44.32215,-88.15851
10,,5531 W TOWN HALL RD DENMARK WI 54208,44.37162,-87.83145
11,,118 E MAIN ST DENMARK WI 54208,44.3481,-87.82777
12,,5999 COUNTY ROAD K NEW FRANKEN WI 54229,44.58945,-87.79904
13,,2621 JODY DR NEW FRANKEN WI 54229,44.54113,-87.89622
14,,437 S JACKSON ST GREEN BAY WI 54301,44.5066,-88.01049
15,,900 GREENE AVE GREEN BAY WI 54301,44.46688,-88.01184
16,,1900 LIBAL ST GREEN BAY WI 54301,44.48471,-88.0131
17,,2143 S WEBSTER AVE GREEN BAY WI 54301,44.48161,-88.02328
18,,2132 DECKNER AVE GREEN BAY WI 54302,44.50205,-87.96859
19,,901 UNIVERSITY AVE GREEN BAY WI 54302,44.51733,-88.00221
20,,2040 HILLSIDE LN GREEN BAY WI 54302,44.49411,-87.97166
21,,1570 ELIZABETH ST GREEN BAY WI 54302,44.52088,-87.9824
22,,831 SCHOEN ST GREEN BAY WI 54302,44.48986,-87.98079
23,,2130 BASTEN ST GREEN BAY WI 54302,44.50909,-87.96885
24,,1660 E SHORE DR GREEN BAY WI 54302,44.52939,-87.9769
25,,341 WILSON AVE GREEN BAY WI 54303,44.52868,-88.04207
26,,1806 BOND ST GREEN BAY WI 54303,44.54108,-88.0658
27,,210 S ONEIDA ST GREEN BAY WI 54303,44.52213,-88.04391
28,,1555 GREEN BAY PLZ GREEN BAY WI 54304,44.5212,-88.06473
29,,2421 W POINT RD GREEN BAY WI 54304,44.51622,-88.09027
30,,1301 S RIDGE RD GREEN BAY WI 54304,44.51138,-88.05768
31,,1055 GRIFFITHS LN GREEN BAY WI 54304,44.47505,-88.08451
32,,2155 HOLMGREN WAY ASHWAUBENON WI 54304,44.49133,-88.05706
33,,900 ANDERSON DR GREEN BAY WI 54304,44.48596,-88.06918
34,,2900 CURRY LN GREEN BAY WI 54311,44.52289,-87.93394
35,,450 LAVERNE DR GREEN BAY WI 54311,44.50919,-87.93176
36,,2420 NICOLET DR GREEN BAY WI 54311,44.5322,-87.9217
37,,3063 S COUNTY ROAD T GREEN BAY WI 54311,44.44499,-87.82557
38,,3100 EATON RD GREEN BAY WI 54311,44.46573,-87.92633
39,,1811 ALLOUEZ AVE GREEN BAY WI 54311,44.46931,-87.9915
40,,5500 HUMBOLDT RD GREEN BAY WI 54311,44.50125,-87.80519
41,,1310 PONDEROSA AVE GREEN BAY WI 54313,44.48617,-88.09038
42,,2700 BABCOCK RD GREEN BAY WI 54313,44.48676,-88.1025
43,,4862 KUNESH RD GREEN BAY WI 54313,44.61789,-88.17233
44,,145 SAINT JOSEPH DR HOBART WI 54155,44.50646,-88.18838
45,,12781 VELP AVE SUAMICO WI 54313,44.61781,-88.06695
