idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
788,-87.90164,43.95744,0.51498,0.9444,0.50688,0.29636,0.12615,0.53414,0.71363,0.72848,0.00081,0.1919,0.83374,0.93603,0.62978,0.66247
1383,-87.92003,44.00099,0.90472,0.8888,0.58084,0.45506,0.21718,0.19568,0.48826,0.36761,0.22348,0.75304,0.79028,0.75789,0.63047,0.649
1482,-87.92975,44.00837,0.90472,0.0,0.64372,0.45506,0.21718,0.19568,0.48826,0.36761,0.22348,0.75304,0.98758,0.95493,0.60619,0.60998
4158,-87.96313,44.19623,0.30337,0.0,0.31714,0.55601,0.48784,0.29123,0.32038,0.53711,0.51498,0.45614,0.90256,0.77274,0.56828,0.56639
4926,-87.63099,44.24016,0.40432,0.0,0.81161,0.07368,0.58887,0.46019,0.61889,0.46316,0.36113,0.11795,0.43617,0.69825,0.56288,0.56731
