Unnamed: 0,name,address,lat,lon
1,,227800 SNOWBIRD AVE WAUSAU WI 54401,44.93477,-89.68263
2,,141678 STETTIN DR WAUSAU WI 54401,44.97377,-89.78645
3,,600 STEVENS DR WAUSAU WI 54401,44.97142,-89.65318
4,,833 S 17TH AVE WAUSAU WI 54401,44.95232,-89.6548
5,,620 GARFIELD AVE WAUSAU WI 54401,44.95736,-89.64406
6,,158644 RIVER HILLS RD WAUSAU WI 54403,45.07607,-89.56816
7,,709 WESTON AVE WAUSAU WI 54403,44.93764,-89.62597
8,,400 GRAND AVE WAUSAU WI 54403,44.95311,-89.62359
9,,161484 COUNTY ROAD Z WAUSAU WI 54403,44.98443,-89.53337
10,,243391 COUNTY ROAD Q WAUSAU WI 54403,45.0744,-89.42732
11,,203 N 1ST ST ABBOTSFORD WI 54405,44.94732,-90.32002
12,,233727 ROSEDALE AVE ABBOTSFORD WI 54405,44.98981,-90.2581
13,,242582 COUNTY ROAD Y ANIWA WI 54408,45.06532,-89.28546
14,,242419 COUNTY ROAD M ATHENS WI 54411,45.06888,-90.13971
15,,221 CAROLINE ST ATHENS WI 54411,45.03416,-90.07601
16,,240238 NEHRBASS RD ATHENS WI 54411,45.04888,-90.04564
17,,234975 CORINTH RD ATHENS WI 54411,45.00103,-90.13873
18,,243240 BERLIN LN ATHENS WI 54411,45.0747,-89.78918
19,,180771 COUNTY ROAD Z BIRNAMWOOD WI 54414,44.98606,-89.28796
20,,183453 CORNELL ST BIRNAMWOOD WI 54414,44.88623,-89.25486
21,,110815 COUNTY ROAD N COLBY WI 54421,44.90171,-90.17956
22,,102954 MULBERRY RD COLBY WI 54421,44.88808,-90.27911
23,,211 W SPENCE ST COLBY WI 54421,44.90934,-90.31745
24,,232343 COUNTY ROAD S EDGAR WI 54426,44.9766,-89.90473
25,,224 S 3RD AVE EDGAR WI 54426,44.92186,-89.96425
26,,125354 CHERRY GROVE LN EDGAR WI 54426,44.99477,-89.97911
27,,224130 COUNTY ROAD M EDGAR WI 54426,44.90241,-90.02582
28,,3797 BEECH ST EDGAR WI 54426,44.92249,-89.95678
29,,215401 BLACK CHERRY  DR ELAND WI 54427,44.81923,-89.2658
30,,183987 STATE HIGHWAY 153 ELAND WI 54427,44.78356,-89.25035
31,,215764 COUNTY ROAD Y HATLEY WI 54440,44.82427,-89.35244
32,,435 CURTIS AVE HATLEY WI 54440,44.88857,-89.33918
33,,205825 COUNTY ROAD Y HATLEY WI 54440,44.73412,-89.40778
34,,240131 SCHOOLHOUSE LN MARATHON WI 54448,45.04762,-89.86456
35,,222901 COUNTY ROAD S MARATHON WI 54448,44.89118,-89.88498
36,,224001 MARATHON RD MARATHON WI 54448,44.90084,-89.80759
37,,201 S OAK AVE MARSHFIELD WI 54449,44.66856,-90.18191
38,,211 E 2ND STREET MARSHFIELD WI 54449,44.66535,-90.17167
39,,1800 S RODDIS AVE MARSHFIELD WI 54449,44.65105,-90.1859
40,,113904 ELM TREE RD MARSHFIELD WI 54449,44.72869,-90.13911
41,,104771 KARAU AVE MARSHFIELD WI 54449,44.72907,-90.25662
42,,1000 JACKSON ST MOSINEE WI 54455,44.79405,-89.71154
43,,225 MAIN ST MOSINEE WI 54455,44.79256,-89.70134
44,,143990 LENZ LN MOSINEE WI 54455,44.82223,-89.75774
45,,206560 ANCESTOR LN MOSINEE WI 54455,44.7437,-89.90678
46,,205220 OLD HIGHWAY 51 MOSINEE WI 54455,44.73058,-89.68423
47,,135125 HALDER DR MOSINEE WI 54455,44.79862,-89.8709
48,,207641 ANGLERS LN MOSINEE WI 54455,44.75288,-89.77645
49,,201933 COUNTY ROAD X MOSINEE WI 54455,44.70021,-89.60741
50,,223207 ABT RD RINGLE WI 54471,44.89253,-89.42553
51,,169612 COUNTY ROAD Z RINGLE WI 54471,44.98773,-89.42919
52,,1104 PARK ST ROTHSCHILD WI 54474,44.89892,-89.61597
53,,200 PARK ST SCHOFIELD WI 54476,44.91134,-89.6143
54,,5303 MESKER ST WESTON WI 54476,44.90886,-89.5561
55,,5902 SCHOFIELD AVE WESTON WI 54476,44.90403,-89.54838
56,,105 S PARK ST SPENCER WI 54479,44.75662,-90.298
57,,111630 EQUITY ST STRATFORD WI 54484,44.8227,-90.16914
58,,118900 LARCH ST STRATFORD WI 54484,44.80398,-90.07627
59,,214261 COUNTY ROAD M STRATFORD WI 54484,44.81398,-90.01399
60,,102091 TOWN HALL RD UNITY WI 54488,44.81483,-90.29029
61,,203340 STATE HIGHWAY 49 WITTENBERG WI 54499,44.71082,-89.26514
62,,6111 N 44TH AVE WAUSAU WI 54401,45.02796,-89.69192
63,,311 WALNUT ST MARATHON WI 54448,44.93172,-89.84165
64,,1582 KRONENWETTER DR KRONENWETTER WI 54455,44.82468,-89.66039
65,,122518 COUNTY ROAD C STRATFORD WI 54484,44.74472,-90.03096
