geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_white,prc_white_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop10,areakm,popdens,vbm_rate_tot,vbm_rate_lat,vbm_rate_asn,vbm_rate_youth
55063000100,63,0.01889,1,0.90483,0,0.12894,0,0.06606,0,0.13413,0,0.12351,0,0.02969,1,0.0247,1,0.78072,0,0.04141,0,0.55062,0,0.11618,0.02423,4712,7.38028,638.45774,0.3012,0.37767,0.12577,0.18314
55063000200,63,0.0706,0,0.88613,0,0.15029,0,0.21927,0,0.21102,0,0.07497,0,0.01388,1,0.03289,1,0.81632,0,0.03884,0,0.46813,0,0.0602,0.02464,5077,6.17048,822.78904,0.25864,0.27133,0.0486,0.13649
55063000300,63,0.02384,1,0.78022,0,0.23907,0,0.36069,0,0.22619,0,0.02891,1,0.0693,1,0.01233,1,0.80952,0,0.02272,0,0.0,1,0.15903,0.05067,2292,10.57352,216.76786,0.31917,0.2908,0.1761,0.2037
55063000400,63,0.08879,0,0.89092,0,0.09045,0,0.68567,0,0.71912,0,0.01699,1,0.03845,1,0.02162,0,0.90812,0,0.06648,0,0.63786,0,0.06879,0.0291,5498,1.71335,3208.92491,0.27666,0.22154,0.19487,0.20294
55063000500,63,0.02659,0,0.85523,0,0.06719,0,0.6692,0,0.88306,0,0.01285,0,0.01414,0,0.03534,0,0.91411,0,0.04891,0,0.0,1,0.02623,0.07614,4773,3.23406,1475.8556,0.18613,0.27503,0.25661,0.15369
55063000600,63,0.00393,1,0.95316,0,0.03354,0,0.19292,0,0.25465,0,0.00499,1,0.00182,1,0.01044,1,0.98048,0,0.01902,0,0.01027,0,0.00205,0.02199,2142,4.70718,455.05,0.397,0.33488,0.11362,0.29388
55063000700,63,0.02257,1,0.98272,0,0.03684,0,0.05211,0,0.08736,0,0.02284,1,0.00665,1,0.01286,1,0.94945,0,0.03857,0,0.00479,0,0.01338,0.04194,4430,6.69192,661.99189,0.42018,0.46662,0.21897,0.3673
55063000800,63,0.03467,1,0.9459,0,0.04557,0,0.2105,0,0.28374,0,0.01436,1,0.08128,1,0.00057,1,0.888,0,0.02952,0,0.2709,0,0.01516,0.02703,3049,1.12585,2708.17771,0.326,0.31347,0.24855,0.26924
55063000900,63,0.04755,0,0.81773,0,0.10963,0,0.15851,0,0.23294,0,0.05751,1,0.03514,1,0.01975,1,0.85391,0,0.03172,0,0.31133,0,0.08011,0.0256,3742,5.43899,687.99568,0.34014,0.46321,0.15163,0.24686
55063001000,63,0.02893,1,0.94402,0,0.11515,0,0.1874,0,0.10112,0,0.02781,1,0.01092,1,0.03561,1,0.9059,0,0.03038,0,0.3384,0,0.01531,0.0245,3790,1.55542,2436.64109,0.31872,0.20979,0.15664,0.23088
