lat,lon
43.09374,-89.34147
43.07643,-89.38592
43.07294,-89.38235
43.07247,-89.38527
43.07727,-89.38341
43.07639,-89.38193
43.0735,-89.38672
43.07558,-89.38119
43.07512,-89.38786
43.07411,-89.38072
43.03896,-89.39465
43.0389,-89.39482
43.11292,-89.35853
43.11325,-89.35854
43.05386,-89.47545
43.05388,-89.4751
43.09862,-89.32225
43.09862,-89.32215
43.12616,-89.30714
43.12658,-89.30696
43.07095,-89.40698
43.07593,-89.40015
43.07569,-89.39694
43.0719,-89.39734
43.07081,-89.39788
43.07848,-89.38982
43.07464,-89.4126
43.07553,-89.39719
43.07613,-89.40566
43.07665,-89.40714
43.076,-89.40366
43.07089,-89.4037
43.07217,-89.39762
43.07084,-89.40002
43.07415,-89.39233
43.07684,-89.39214
43.07752,-89.38806
43.07574,-89.40018
43.0734,-89.40136
43.07114,-89.40423
43.05438,-89.39653
43.04992,-89.39256
43.06501,-89.3976
43.06798,-89.40072
43.03847,-89.40112
43.04896,-89.39429
43.07328,-89.41315
43.05398,-89.39919
43.05387,-89.39178
43.04119,-89.38436
43.05213,-89.38075
43.06287,-89.40419
43.07348,-89.40941
43.07015,-89.38707
43.06509,-89.401
43.04585,-89.37555
43.06518,-89.4039
43.07279,-89.38707
43.04164,-89.40411
43.04292,-89.39175
43.03843,-89.39795
43.05645,-89.39872
43.07343,-89.40706
43.0711,-89.40108
43.05225,-89.39481
43.07525,-89.41041
43.05409,-89.39197
43.04705,-89.39381
43.06745,-89.40421
43.04321,-89.37698
43.06785,-89.40713
43.06367,-89.40053
43.04547,-89.39195
43.06607,-89.39612
43.06762,-89.39659
43.07343,-89.40388
43.07246,-89.38714
43.06692,-89.41388
43.04724,-89.37468
43.07209,-89.40887
43.07189,-89.38245
43.06017,-89.40053
43.07491,-89.3913
43.07305,-89.40424
43.07479,-89.39691
43.0565,-89.39912
43.06754,-89.40049
43.06735,-89.39694
43.07125,-89.38924
43.05962,-89.401
43.05384,-89.38987
43.0393,-89.38436
43.07529,-89.41289
43.05999,-89.40385
43.06842,-89.38695
43.04312,-89.39203
43.0676,-89.40368
43.07203,-89.40914
43.054,-89.38744
43.06809,-89.41376
43.03849,-89.40336
43.05383,-89.3901
43.05376,-89.39656
43.05368,-89.38671
43.06342,-89.4039
43.0516,-89.37789
43.06945,-89.40117
43.04444,-89.4038
43.06971,-89.40423
43.06788,-89.40935
43.04185,-89.40382
43.06793,-89.41428
43.04287,-89.37755
43.069,-89.39243
43.05315,-89.38376
43.04973,-89.39257
43.07192,-89.39709
43.07498,-89.4064
43.0699,-89.40392
43.07044,-89.41406
43.07197,-89.40011
43.0443,-89.40411
43.05977,-89.40366
43.05306,-89.38422
43.06754,-89.39412
43.07162,-89.39286
43.07023,-89.39029
43.04162,-89.39379
43.07532,-89.39116
43.06925,-89.40071
43.0752,-89.40734
43.0723,-89.40588
43.05571,-89.38193
43.04415,-89.38549
43.03891,-89.40376
43.07473,-89.39372
43.07497,-89.3955
43.06999,-89.39102
43.06671,-89.39587
43.05721,-89.3988
43.06863,-89.38894
43.05256,-89.38153
43.05191,-89.39926
43.07525,-89.41255
43.06772,-89.41345
43.05048,-89.39995
43.07669,-89.38702
43.0727,-89.40085
43.07313,-89.41406
43.06923,-89.38627
43.06739,-89.40119
43.06782,-89.40443
43.0747,-89.39206
43.0697,-89.3938
43.07082,-89.40064
43.07069,-89.3842
43.04134,-89.38406
43.07331,-89.39619
43.05205,-89.39094
43.07503,-89.41034
43.07206,-89.40592
43.04692,-89.3943
43.06764,-89.40695
43.03864,-89.3977
43.07313,-89.39103
43.05406,-89.39018
43.06776,-89.40068
43.04261,-89.37826
43.05632,-89.38193
43.06546,-89.40421
43.06333,-89.39998
43.04561,-89.39165
43.04633,-89.37397
43.071,-89.3855
43.07334,-89.39799
43.05184,-89.37959
43.07493,-89.39297
43.07352,-89.41428
43.05369,-89.3904
43.07377,-89.40635
43.04443,-89.39381
43.06983,-89.39052
43.06538,-89.40052
43.04429,-89.3943
43.06798,-89.40391
43.07201,-89.40374
43.04907,-89.39381
43.06942,-89.40139
43.07024,-89.41376
43.07983,-89.38474
43.07417,-89.40606
43.07308,-89.39729
43.06793,-89.39397
43.06506,-89.39822
43.07318,-89.40394
43.03869,-89.40187
43.07026,-89.38433
43.0746,-89.40049
43.07468,-89.39033
43.07318,-89.41086
43.03838,-89.40428
43.04389,-89.38544
43.05172,-89.39081
43.04284,-89.37864
43.07087,-89.40393
43.07364,-89.39136
43.06288,-89.40102
43.0517,-89.399
43.04932,-89.40052
43.07076,-89.39553
43.05034,-89.3779
43.04529,-89.38856
43.05393,-89.39544
43.07464,-89.38822
43.05197,-89.39515
43.03916,-89.38392
43.07488,-89.38958
43.06,-89.40122
43.04149,-89.39426
43.07737,-89.38819
43.05453,-89.39888
43.06796,-89.41406
43.07376,-89.39758
43.07189,-89.39549
43.04557,-89.38864
43.06777,-89.40149
43.07135,-89.38866
43.06896,-89.3921
43.07228,-89.39572
43.06766,-89.40917
43.07149,-89.38852
43.07603,-89.38466
43.0733,-89.38377
43.09807,-89.32619
43.09369,-89.35699
43.10023,-89.34913
43.10666,-89.34317
43.09666,-89.3638
43.1067,-89.34766
43.08294,-89.37818
43.11014,-89.36398
43.0915,-89.35807
43.09252,-89.35132
43.09701,-89.35841
43.09989,-89.34466
43.08149,-89.38237
43.09589,-89.35407
43.07589,-89.37678
43.08455,-89.37584
43.09557,-89.32652
43.10695,-89.36406
43.09194,-89.37267
43.09806,-89.35742
43.07366,-89.38543
43.10646,-89.34002
43.07787,-89.36999
43.08971,-89.32982
43.09692,-89.36363
43.09179,-89.35552
43.08024,-89.36703
43.09066,-89.34386
43.07775,-89.37054
43.0849,-89.3693
43.09699,-89.35144
43.0986,-89.32946
43.08736,-89.35923
43.08708,-89.37225
43.08588,-89.36042
43.07875,-89.37877
43.09378,-89.34373
43.09988,-89.33546
43.08969,-89.32914
43.07904,-89.38368
43.0745,-89.37877
43.09846,-89.35065
43.09201,-89.35924
43.0895,-89.36961
43.11228,-89.36396
43.08743,-89.35333
