Unnamed: 0,name,address,lat,lon
1,,24 W MAIN ST BELLEVILLE WI 53508,42.85938,-89.53484
2,,1341 DIANE AVE BELLEVILLE WI 53508,42.92736,-89.52304
3,,1210 MILLS ST BLACK EARTH WI 53515,43.13784,-89.7483
4,,1210 MILLS ST BLACK EARTH WI 53515,43.13784,-89.7483
5,,4017 COUNTY ROAD JJ BLACK EARTH WI 53515,43.07608,-89.77349
6,,10566 BLUE VISTA RD BLUE MOUNDS WI 53517,43.01522,-89.80054
7,,11011 BRIGHAM AVE BLUE MOUNDS WI 53517,43.01852,-89.83369
8,,102 N RUTLAND AVE BROOKLYN WI 53521,42.85311,-89.36874
9,,208 BENTON ST CAMBRIDGE WI 53523,42.97348,-89.03544
10,,773 KOSHKONONG RD CAMBRIDGE WI 53523,42.97575,-89.07057
11,,4058 COUNTY ROAD N COTTAGE GROVE WI 53527,43.07092,-89.19855
12,,221 E COTTAGE GROVE RD COTTAGE GROVE WI 53527,43.08932,-89.19631
13,,3734 COUNTY ROAD P CROSS PLAINS WI 53528,43.05892,-89.6552
14,,2107 JULIUS ST CROSS PLAINS WI 53528,43.11382,-89.64642
15,,213 W MAIN ST DANE WI 53529,43.25023,-89.50928
16,,102 W MAIN ST DANE WI 53529,43.25069,-89.50234
17,,6157 COUNTY ROAD P DANE WI 53529,43.19287,-89.5647
18,,3494 OAK PARK RD DEERFIELD WI 53531,43.03997,-89.1067
19,,305 N INDUSTRIAL PARK RD DEERFIELD WI 53531,43.05783,-89.06921
20,,4084 MUELLER RD DE FOREST WI 53532,43.25317,-89.31473
21,,7161 COUNTY ROAD I DE FOREST WI 53532,43.24934,-89.40273
22,,120 S STEVENSON ST DE FOREST WI 53532,43.24693,-89.34036
23,,203 LIBRARY ST DE FOREST WI 53532,43.24702,-89.34204
24,,620 ALBION RD EDGERTON WI 53534,42.88171,-89.06971
25,,12 ALBION ST EDGERTON WI 53534,42.83533,-89.0723
26,,4156 COUNTY ROAD B MC FARLAND WI 53558,42.96911,-89.32247
27,,5915 MILWAUKEE ST MC FARLAND WI 53558,43.01317,-89.28676
28,,634 STATE ROAD 19 MARSHALL WI 53559,43.16514,-89.05806
29,,130 S PARDEE ST MARSHALL WI 53559,43.16756,-89.06723
30,,5556 TWIN LANE RD MARSHALL WI 53559,43.15381,-89.14747
31,,796 YORK CENTER RD MARSHALL WI 53559,43.23961,-89.06873
32,,711 W HUDSON ST MAZOMANIE WI 53560,43.17614,-89.80623
33,,133 CRESCENT ST MAZOMANIE WI 53560,43.1754,-89.79176
34,,9046 STATE ROAD 19 MAZOMANIE WI 53560,43.18784,-89.68587
35,,7436 UNIVERSITY AVE MIDDLETON WI 53562,43.09721,-89.51036
36,,7341 DONNA DR MIDDLETON WI 53562,43.10557,-89.50919
37,,7106 SOUTH AVE MIDDLETON WI 53562,43.09411,-89.50328
38,,7337 HUBBARD AVE MIDDLETON WI 53562,43.09482,-89.50825
