geoid,countyfp,job_dens,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_white,prc_white_unreliable_flag,cvapdens,cvapdens_unreliable_flag,pop10,areakm,popdens,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,pollvoter_dens,vbm_rate_tot,vbm_rate_lat,vbm_rate_asn,vbm_rate_youth
55139002602,139,0.01097,0.04653,0,0.96645,0,0.0945,0,0.13788,0,0.12753,0,0.02559,1,0.02167,1,0.07078,0,0.80912,0,0.02802,0,4543,3.22483,1408.7549,0.31892,0,0.02365,0.35593,0.20764,0.2147,0.3018
55139002700,139,0.0029,0.02777,1,0.99318,0,0.08394,0,0.04593,0,0.05471,0,0.02037,1,0.0,1,0.09744,1,0.873,0,0.01348,0,2504,1.91665,1306.44709,0.12532,0,0.01418,0.30119,0.19453,0.27608,0.27597
55139002800,139,0.00565,0.05413,1,0.91374,0,0.16714,0,0.10009,0,0.04828,0,0.01808,1,0.03924,0,0.10009,0,0.76036,0,0.02404,0,4594,4.44758,1032.9213,0.25713,0,0.02419,0.31373,0.21852,0.17981,0.1845
55139002900,139,0.02401,0.01926,1,0.90265,0,0.24576,0,0.19949,0,0.13217,0,0.0,1,0.02603,1,0.05449,1,0.86824,0,0.01333,0,2341,1.89263,1236.9017,0.48273,0,0.00904,0.25348,0.1572,0.27513,0.10134
55139003000,139,0.00619,0.02972,1,0.97046,0,0.10073,0,0.09025,0,0.06851,0,0.00066,1,0.01976,1,0.06588,1,0.8834,0,0.00822,0,1601,4.83028,331.45098,0.0,1,0.01018,0.36588,0.38198,0.00129,0.35623
55139003100,139,0.02961,0.00866,1,0.88164,0,0.12966,0,0.07968,0,0.03108,0,0.00691,1,0.00345,1,0.06167,0,0.9112,0,0.01147,0,2108,4.02503,523.72262,0.20944,0,0.00895,0.46072,0.3925,0.0,0.30681
55139003200,139,0.00174,0.01343,1,0.97884,0,0.09216,0,0.09492,1,0.04479,0,0.00432,1,0.00393,1,0.04401,1,0.90059,0,0.0128,0,2305,8.04389,286.55293,0.08265,0,0.01302,0.40428,0.31668,0.49939,0.39329
55139003300,139,0.04215,0.04049,1,0.94944,0,0.05069,0,0.12266,0,0.07851,0,0.01457,1,0.00688,1,0.03521,1,0.86402,0,0.01476,0,2816,2.04124,1379.55143,0.15367,0,0.01584,0.30617,0.25549,0.14313,0.2366
55139003400,139,0.03956,0.01635,1,0.95747,0,0.14934,0,0.16246,0,0.07568,0,0.01342,1,0.02754,1,0.04281,0,0.9109,0,0.02495,0,3911,3.95996,987.63662,0.25309,0,0.02155,0.35758,0.5046,0.12494,0.25364
55139003500,139,0.03762,0.01116,1,0.89625,0,0.1201,0,0.20104,0,0.13401,0,0.00288,1,0.02558,0,0.02702,1,0.875,0,0.01711,0,3064,2.75899,1110.55072,0.36101,0,0.01132,0.43389,0.43082,0.26815,0.30961
55139003600,139,0.00625,0.00826,1,0.95881,0,0.07364,0,0.05513,0,0.04923,0,0.03983,1,0.01113,1,0.0141,1,0.91465,0,0.022,0,4138,7.45937,554.73868,0.0,1,0.01991,0.5265,0.28426,0.68679,0.47894
55139003701,139,0.01453,0.02421,1,0.99497,0,0.06892,0,0.1347,0,0.07436,0,0.01818,1,0.01019,1,0.08124,1,0.87717,0,0.02029,0,3690,2.07967,1774.31664,0.51704,0,0.01039,0.43388,0.44484,0.13368,0.32319
55139003702,139,0.06103,0.02699,1,0.9785,0,0.07131,0,0.08044,0,0.06467,0,0.0199,1,0.00416,1,0.04951,1,0.92237,0,0.04888,0,7848,63.01528,124.54123,0.0,1,0.05825,0.4262,0.46159,0.44649,0.36098
