,osm_id,code,fclass,name,point_x,point_y,lon,lat
0,282957004,2001,police,,-87.9791291000,43.2323730000,-87.97913,43.23237
1,282957017,2002,fire_station,,-87.9787515000,43.2324042000,-87.97875,43.2324
2,349536482,2005,post_office,Port Washington Post Office,-87.8706440000,43.3886136000,-87.87064,43.38861
3,367808583,2009,courthouse,Ozaukee County Courthouse,-87.8712041000,43.3882397000,-87.8712,43.38824
4,367808920,2099,public_building,Ozaukee County Administration Center,-87.8718057000,43.3883196000,-87.87181,43.38832
5,367810203,2008,town_hall,Mequon City Hall,-87.9843567000,43.2231854000,-87.98436,43.22319
6,367810218,2008,town_hall,Cedarburg Town Hall,-88.0061111000,43.3216667000,-88.00611,43.32167
7,618346697,2001,police,Cedarburg Police Station,-88.0033801000,43.2911867000,-88.00338,43.29119
8,1771699960,2002,fire_station,Fredonia Fire Department,-87.9510792000,43.4686788000,-87.95108,43.46868
9,1776009968,2005,post_office,US Post Office - 53021,-87.9437139000,43.4708317000,-87.94371,43.47083
10,1858128864,2008,town_hall,Port Washington City Hall,-87.8712877000,43.3878489000,-87.87129,43.38785
11,1858128867,2002,fire_station,Port Washington Fire Department,-87.8714315000,43.3896724000,-87.87143,43.38967
12,1858128870,2001,police,Port Washington Police Department,-87.8717381000,43.3900134000,-87.87174,43.39001
13,1932274660,2007,library,W. J. Niederkorn Library,-87.8750000000,43.3877565000,-87.875,43.38776
14,3833408819,2008,town_hall,Cedarburg City Hall,-87.9893247000,43.2989454000,-87.98932,43.29895
15,4126859034,2005,post_office,United States Post Office,-87.9871482000,43.2365641000,-87.98715,43.23656
16,4732442255,2005,post_office,United States Post Office,-87.9626356000,43.3104537000,-87.96264,43.31045
17,6142899434,2007,library,Concordia University Wisconsin Library,-87.9154982000,43.2533607000,-87.9155,43.25336
