provider,lat,lon,num_stops_per_week,score
Milwaukee County Transit System,43.28036,-87.91976,17,1
Milwaukee County Transit System,43.22486,-87.92402,8,1
Milwaukee County Transit System,43.25032,-87.924,7,1
Milwaukee County Transit System,43.22512,-87.92416,7,1
Milwaukee County Transit System,43.38415,-87.92532,10,1
Milwaukee County Transit System,43.25655,-87.92419,7,1
Milwaukee County Transit System,43.2574,-87.92412,8,1
Milwaukee County Transit System,43.23604,-87.92412,7,1
Milwaukee County Transit System,43.25029,-87.92393,8,1
Milwaukee County Transit System,43.32276,-87.92301,24,1
Milwaukee County Transit System,43.22156,-87.92388,8,1
Milwaukee County Transit System,43.23567,-87.92396,8,1
